customer_id,revenue,orders,units_purchased,first_purchase,latest_purchase
13570,239.49,1,161,2011-04-10 13:36:00,2011-04-10 13:36:00
13789,239.46,1,258,2010-11-16 15:31:00,2010-11-16 15:31:00
17684,239.41,1,145,2011-10-27 11:10:00,2011-10-27 11:10:00
12663,239.4,2,181,2010-02-09 14:28:00,2010-03-25 09:40:00
17981,239.12,1,260,2010-10-25 10:40:00,2010-10-25 10:40:00
13275,238.86,2,138,2010-03-17 14:05:00,2010-11-21 12:09:00
12561,238.85,1,177,2011-02-10 11:39:00,2011-02-10 11:39:00
12718,238.25,1,203,2011-09-29 16:38:00,2011-09-29 16:38:00
16280,238.05,1,101,2009-12-14 15:49:00,2009-12-14 15:49:00
14982,237.78,1,125,2010-05-16 15:52:00,2010-05-16 15:52:00
17877,237.61,1,98,2011-06-22 13:00:00,2011-06-22 13:00:00
14586,237.36,1,444,2011-03-08 10:04:00,2011-03-08 10:04:00
15457,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00
12732,236.26,1,111,2011-06-13 11:33:00,2011-06-13 11:33:00
13088,236.11,1,76,2010-10-18 15:35:00,2010-10-18 15:35:00
16026,236.09,1,243,2011-10-27 13:53:00,2011-10-27 13:53:00
17093,235.88,1,114,2010-04-26 10:22:00,2010-04-26 10:22:00
17872,235.87,1,176,2010-11-23 12:02:00,2010-11-23 12:02:00
16046,235.78,1,248,2010-05-26 13:18:00,2010-05-26 13:18:00
12392,234.75,1,73,2010-04-27 14:04:00,2010-04-27 14:04:00
13114,234.38,1,74,2009-12-09 09:56:00,2009-12-09 09:56:00
14473,234.34,2,88,2011-03-02 13:56:00,2011-09-26 15:10:00
17060,234.24,1,216,2011-03-18 13:27:00,2011-03-18 13:27:00
12736,234.0,1,173,2011-01-11 07:57:00,2011-01-11 07:57:00
13009,234.0,1,120,2010-02-05 12:22:00,2010-02-05 12:22:00
13348,233.76,1,136,2011-10-06 17:28:00,2011-10-06 17:28:00
14153,233.4,1,312,2010-08-13 14:35:00,2010-08-13 14:35:00
15294,233.35,1,97,2010-10-25 11:45:00,2010-10-25 11:45:00
13129,233.25,2,296,2010-06-28 11:54:00,2010-09-13 13:47:00
16302,233.22,1,158,2011-08-05 09:44:00,2011-08-05 09:44:00
17055,232.85,1,83,2010-09-20 12:21:00,2010-09-20 12:21:00
13678,232.6,1,924,2011-07-11 10:14:00,2011-07-11 10:14:00
18213,232.48,1,232,2011-04-17 10:21:00,2011-04-17 10:21:00
13608,232.05,1,110,2010-06-17 12:28:00,2010-06-17 12:28:00
14995,231.98,2,102,2011-03-04 13:14:00,2011-11-01 11:39:00
16408,231.93,1,227,2010-04-27 14:08:00,2010-04-27 14:08:00
17151,231.9,1,42,2009-12-04 14:56:00,2009-12-04 14:56:00
17136,231.68,1,256,2010-02-15 13:13:00,2010-02-15 13:13:00
18279,231.34,1,630,2010-07-08 14:48:00,2010-07-08 14:48:00
15487,231.32,1,144,2010-01-29 12:07:00,2010-01-29 12:07:00
18030,230.65,2,67,2011-10-28 13:55:00,2011-12-05 16:37:00
17125,230.5,1,281,2011-10-20 14:41:00,2011-10-20 14:41:00
13960,230.22,2,142,2011-09-29 12:39:00,2011-11-18 15:27:00
18197,230.1,1,166,2010-05-13 10:46:00,2010-05-13 10:46:00
14314,229.8,2,332,2010-10-05 08:00:00,2011-08-25 10:39:00
14017,229.75,1,73,2010-05-17 14:52:00,2010-05-17 14:52:00
12812,229.64,1,164,2011-10-26 09:54:00,2011-10-26 09:54:00
13403,229.5,3,114,2009-12-16 13:23:00,2011-11-22 08:28:00
17185,229.46,3,119,2010-04-20 13:49:00,2010-04-27 12:15:00
15528,229.33,1,123,2011-03-30 16:14:00,2011-03-30 16:14:00
17743,229.2,1,96,2010-09-17 14:54:00,2010-09-17 14:54:00
15273,228.96,1,216,2010-04-19 11:31:00,2010-04-19 11:31:00
17347,228.96,1,216,2011-09-14 13:12:00,2011-09-14 13:12:00
13146,228.91,1,154,2011-11-13 15:29:00,2011-11-13 15:29:00
17066,228.34,1,93,2009-12-13 13:24:00,2009-12-13 13:24:00
14458,228.07,1,317,2010-11-24 12:43:00,2010-11-24 12:43:00
16760,228.0,1,168,2010-10-05 15:55:00,2010-10-05 15:55:00
15566,227.87,2,153,2009-12-15 14:53:00,2010-11-12 12:11:00
14363,227.47,2,105,2010-09-14 14:39:00,2010-11-02 17:01:00
17868,227.15,1,85,2010-11-18 18:55:00,2010-11-18 18:55:00
16740,226.91,1,110,2010-11-09 13:34:00,2010-11-09 13:34:00
15451,226.86,2,76,2010-04-19 14:08:00,2010-10-01 13:40:00
13651,226.85,3,62,2010-11-23 09:44:00,2011-11-04 14:59:00
18005,226.47,2,86,2011-10-23 14:40:00,2011-12-06 11:51:00
14718,226.42,1,202,2010-10-25 13:07:00,2010-10-25 13:07:00
17993,225.99,1,108,2010-04-01 14:23:00,2010-04-01 14:23:00
14069,225.81,2,58,2010-05-27 12:30:00,2010-07-13 12:12:00
17915,225.78,1,184,2010-06-06 13:22:00,2010-06-06 13:22:00
16622,225.4,1,44,2010-06-14 10:44:00,2010-06-14 10:44:00
16587,225.15,1,71,2011-04-21 15:51:00,2011-04-21 15:51:00
14357,225.12,1,147,2011-10-27 16:23:00,2011-10-27 16:23:00
13619,224.94,2,79,2010-02-03 14:16:00,2010-06-13 11:39:00
16346,224.51,1,289,2010-11-19 15:55:00,2010-11-19 15:55:00
15175,224.14,1,454,2011-09-29 11:31:00,2011-09-29 11:31:00
12914,223.98,1,336,2010-11-04 12:28:00,2010-11-04 12:28:00
16753,223.92,1,189,2011-10-12 13:14:00,2011-10-12 13:14:00
14928,223.91,1,268,2010-03-22 09:14:00,2010-03-22 09:14:00
16562,223.86,1,264,2010-08-20 11:45:00,2010-08-20 11:45:00
13926,223.85,1,104,2011-11-16 13:16:00,2011-11-16 13:16:00
18131,222.96,1,552,2010-03-18 08:48:00,2010-03-18 08:48:00
12887,222.4,1,100,2010-11-21 11:18:00,2010-11-21 11:18:00
14596,222.22,1,75,2010-03-23 12:13:00,2010-03-23 12:13:00
15788,221.83,1,115,2010-07-19 12:48:00,2010-07-19 12:48:00
14445,221.65,1,83,2010-09-10 11:09:00,2010-09-10 11:09:00
17261,221.59,1,95,2010-07-18 11:49:00,2010-07-18 11:49:00
17087,221.53,1,113,2009-12-02 10:41:00,2009-12-02 10:41:00
14960,221.27,2,221,2011-06-21 13:38:00,2011-12-01 12:54:00
13419,221.06,1,275,2011-10-07 12:49:00,2011-10-07 12:49:00
12821,220.8,2,162,2010-04-07 15:14:00,2011-05-09 15:51:00
16482,220.62,1,346,2011-11-24 12:33:00,2011-11-24 12:33:00
13033,220.55,2,98,2010-10-06 09:37:00,2010-12-17 14:23:00
18132,220.13,1,212,2010-07-23 16:54:00,2010-07-23 16:54:00
18114,220.1,1,55,2011-02-22 13:20:00,2011-02-22 13:20:00
13454,219.87,1,198,2010-03-08 14:40:00,2010-03-08 14:40:00
13992,219.5,3,154,2010-09-02 17:04:00,2011-11-09 15:23:00
14074,219.4,1,228,2010-03-26 13:55:00,2010-03-26 13:55:00
15096,219.39,1,120,2011-10-28 10:27:00,2011-10-28 10:27:00
12799,219.35,1,137,2010-06-28 15:57:00,2010-06-28 15:57:00
12702,219.0,1,53,2011-11-20 10:36:00,2011-11-20 10:36:00
15790,218.75,1,113,2011-11-29 14:53:00,2011-11-29 14:53:00
15086,218.53,2,95,2010-03-24 13:56:00,2010-05-24 12:27:00
12574,218.45,1,61,2011-01-28 09:20:00,2011-01-28 09:20:00
15591,217.9,3,58,2010-02-04 09:20:00,2010-05-06 09:23:00
16035,217.73,1,33,2010-05-28 15:09:00,2010-05-28 15:09:00
16666,217.71,2,354,2010-03-28 15:13:00,2011-11-20 14:01:00
15554,217.2,1,74,2011-03-07 09:00:00,2011-03-07 09:00:00
13423,217.03,1,141,2010-10-07 09:02:00,2010-10-07 09:02:00
15401,216.95,2,93,2010-05-20 10:56:00,2010-09-13 13:42:00
18021,216.41,2,168,2010-07-15 18:47:00,2010-07-18 10:52:00
17902,216.4,1,526,2010-06-11 12:25:00,2010-06-11 12:25:00
15604,216.39,1,159,2011-10-18 14:47:00,2011-10-18 14:47:00
13858,216.17,1,75,2011-10-13 16:17:00,2011-10-13 16:17:00
16179,215.83,1,99,2011-10-10 09:41:00,2011-10-10 09:41:00
16189,215.48,2,134,2011-09-15 15:21:00,2011-11-24 11:47:00
14376,215.46,1,50,2010-01-25 15:36:00,2010-01-25 15:36:00
14635,215.22,1,118,2010-09-12 10:47:00,2010-09-12 10:47:00
18007,215.22,1,246,2010-11-12 11:08:00,2010-11-12 11:08:00
14106,214.8,1,24,2009-12-02 14:09:00,2009-12-02 14:09:00
16338,214.8,1,94,2011-07-05 13:56:00,2011-07-05 13:56:00
14361,214.71,1,251,2010-05-10 12:29:00,2010-05-10 12:29:00
17619,214.37,1,124,2011-01-31 14:18:00,2011-01-31 14:18:00
15460,214.26,1,107,2010-12-20 16:08:00,2010-12-20 16:08:00
14271,214.18,2,148,2010-10-26 17:01:00,2011-04-28 12:47:00
14601,213.96,1,168,2011-11-29 09:48:00,2011-11-29 09:48:00
18157,213.9,1,145,2010-05-17 14:09:00,2010-05-17 14:09:00
13621,213.85,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00
17153,213.78,1,104,2011-11-15 13:42:00,2011-11-15 13:42:00
13411,213.55,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00
16591,213.5,1,41,2011-10-02 10:43:00,2011-10-02 10:43:00
13724,213.01,1,130,2010-03-12 15:28:00,2010-03-12 15:28:00
13691,212.78,1,145,2010-11-08 17:34:00,2010-11-08 17:34:00
12961,211.99,1,180,2010-11-25 16:44:00,2010-11-25 16:44:00
12470,211.95,1,95,2010-01-19 11:01:00,2010-01-19 11:01:00
15866,211.89,1,124,2011-08-30 14:09:00,2011-08-30 14:09:00
14843,211.8,1,132,2010-09-29 12:39:00,2010-09-29 12:39:00
15703,211.5,1,66,2011-03-20 10:51:00,2011-03-20 10:51:00
13271,211.49,1,240,2011-11-02 14:31:00,2011-11-02 14:31:00
12995,211.32,1,108,2011-09-15 15:44:00,2011-09-15 15:44:00
15490,210.85,1,82,2010-10-05 13:11:00,2010-10-05 13:11:00
14992,210.5,1,145,2010-09-23 17:48:00,2010-09-23 17:48:00
13532,210.31,1,129,2011-11-06 12:25:00,2011-11-06 12:25:00
17217,210.1,2,93,2010-03-30 13:35:00,2011-04-19 17:19:00
16874,209.89,1,78,2010-11-25 13:08:00,2010-11-25 13:08:00
17484,209.57,2,339,2010-03-25 16:17:00,2010-05-12 15:41:00
13828,209.49,1,311,2011-11-17 16:02:00,2011-11-17 16:02:00
13056,209.48,1,158,2010-06-06 14:10:00,2010-06-06 14:10:00
14003,209.41,1,149,2009-12-07 08:53:00,2009-12-07 08:53:00
15112,209.4,1,72,2010-04-07 14:17:00,2010-04-07 14:17:00
16487,209.4,2,163,2010-02-18 17:36:00,2010-05-11 13:38:00
17026,208.98,3,132,2010-10-18 15:22:00,2011-06-07 14:28:00
15327,208.75,1,116,2011-10-18 11:55:00,2011-10-18 11:55:00
13290,208.63,1,1,2010-09-27 16:29:00,2010-09-27 16:29:00
15741,208.62,2,70,2010-03-31 11:55:00,2010-09-07 16:21:00
15897,208.59,2,223,2011-05-29 13:32:00,2011-05-29 13:50:00
16457,208.36,1,140,2011-05-05 13:19:00,2011-05-05 13:19:00
15212,208.28,2,84,2010-11-28 10:45:00,2011-04-12 13:45:00
12848,208.0,1,58,2010-02-02 12:45:00,2010-02-02 12:45:00
16964,207.85,2,49,2009-12-06 12:51:00,2009-12-06 12:53:00
16866,207.74,3,60,2011-07-01 12:34:00,2011-07-22 10:06:00
15052,207.73,1,79,2011-01-24 15:52:00,2011-01-24 15:52:00
13099,207.36,1,288,2011-09-01 17:40:00,2011-09-01 17:40:00
17989,207.33,1,300,2010-11-25 13:49:00,2010-11-25 13:49:00
15925,207.15,1,93,2011-05-29 15:35:00,2011-05-29 15:35:00
15295,207.04,1,139,2010-02-23 13:03:00,2010-02-23 13:03:00
15820,206.98,1,128,2011-01-24 12:00:00,2011-01-24 12:00:00
17166,206.34,2,78,2011-05-20 08:18:00,2011-11-01 09:46:00
14964,206.21,1,143,2011-04-06 14:13:00,2011-04-06 14:13:00
15914,205.99,2,149,2010-11-26 16:09:00,2010-11-26 16:10:00
14278,205.83,1,131,2010-10-26 12:07:00,2010-10-26 12:07:00
16540,205.75,1,105,2010-10-21 17:22:00,2010-10-21 17:22:00
17670,205.7,1,110,2011-04-26 09:12:00,2011-04-26 09:12:00
16490,205.41,1,113,2010-09-29 16:30:00,2010-09-29 16:30:00
14602,205.36,1,80,2010-02-21 15:47:00,2010-02-21 15:47:00
15307,205.3,1,37,2011-09-05 11:38:00,2011-09-05 11:38:00
12400,205.25,1,91,2010-10-21 13:45:00,2010-10-21 13:45:00
15758,205.25,1,47,2011-11-15 10:48:00,2011-11-15 10:48:00
15319,204.5,1,175,2011-03-01 12:48:00,2011-03-01 12:48:00
17271,204.3,1,113,2009-12-03 13:49:00,2009-12-03 13:49:00
16901,204.26,1,42,2009-12-10 16:30:00,2009-12-10 16:30:00
14468,204.24,1,164,2009-12-06 12:21:00,2009-12-06 12:21:00
17206,204.24,1,76,2011-10-17 13:25:00,2011-10-17 13:25:00
13017,204.0,1,48,2011-12-02 15:53:00,2011-12-02 15:53:00
17394,203.87,1,241,2011-05-04 13:22:00,2011-05-04 13:22:00
17891,203.86,1,393,2011-06-30 20:08:00,2011-06-30 20:08:00
14519,203.14,2,81,2009-12-11 10:40:00,2010-01-25 11:18:00
17074,203.05,1,19,2010-05-26 12:04:00,2010-05-26 12:04:00
15459,202.83,2,121,2010-07-30 14:31:00,2010-10-18 15:25:00
15558,202.68,1,73,2010-03-10 15:25:00,2010-03-10 15:25:00
18169,202.65,1,61,2011-10-10 12:18:00,2011-10-10 12:18:00
12416,202.56,1,132,2010-02-21 10:19:00,2010-02-21 10:19:00
14892,202.35,1,79,2010-01-18 08:58:00,2010-01-18 08:58:00
14385,202.11,3,159,2011-11-16 11:55:00,2011-11-30 15:36:00
13284,201.19,1,91,2011-01-13 09:23:00,2011-01-13 09:23:00
16965,201.19,1,291,2011-04-27 12:08:00,2011-04-27 12:08:00
18281,201.14,2,146,2010-05-11 10:49:00,2011-06-12 10:53:00
18126,200.92,1,135,2011-10-10 12:19:00,2011-10-10 12:19:00
13556,200.82,2,134,2010-09-30 09:01:00,2010-10-06 16:44:00
14330,200.63,1,103,2010-03-26 09:10:00,2010-03-26 09:10:00
17693,200.47,1,231,2011-07-25 15:48:00,2011-07-25 15:48:00
13133,200.45,3,55,2010-09-06 15:30:00,2011-03-11 10:31:00
13944,200.43,1,153,2010-02-24 15:02:00,2010-02-24 15:02:00
14782,200.1,1,114,2011-01-24 11:12:00,2011-01-24 11:12:00
15593,199.8,1,60,2011-09-30 11:46:00,2011-09-30 11:46:00
13322,199.48,1,117,2011-11-22 14:21:00,2011-11-22 14:21:00
14521,199.45,1,211,2010-08-05 16:35:00,2010-08-05 16:35:00
15001,199.11,2,70,2010-11-10 13:31:00,2010-11-10 13:51:00
15020,198.47,1,111,2010-11-25 13:29:00,2010-11-25 13:29:00
17184,198.41,2,73,2009-12-09 14:17:00,2010-05-19 14:24:00
12581,197.71,1,161,2011-10-31 08:56:00,2011-10-31 08:56:00
17778,197.7,1,214,2010-02-16 12:44:00,2010-02-16 12:44:00
14185,197.65,1,6,2011-01-12 13:52:00,2011-01-12 13:52:00
14789,197.64,1,116,2011-11-11 08:59:00,2011-11-11 08:59:00
17112,197.57,1,130,2010-07-25 11:14:00,2010-07-25 11:14:00
12927,197.31,1,145,2010-11-10 10:02:00,2010-11-10 10:02:00
15234,197.0,1,196,2011-03-08 08:53:00,2011-03-08 08:53:00
13436,196.89,1,76,2011-12-08 10:33:00,2011-12-08 10:33:00
15746,196.88,1,178,2011-07-28 15:21:00,2011-07-28 15:21:00
13978,196.79,2,315,2011-10-25 15:04:00,2011-11-25 11:36:00
16937,196.25,1,123,2010-07-28 17:56:00,2010-07-28 17:56:00
16112,195.74,4,574,2011-01-05 11:47:00,2011-07-19 14:28:00
13757,195.55,1,54,2010-02-03 12:37:00,2010-02-03 12:37:00
17010,195.36,1,118,2011-11-21 14:49:00,2011-11-21 14:49:00
14666,195.25,1,161,2011-11-15 12:57:00,2011-11-15 12:57:00
15612,195.15,2,52,2011-10-09 12:49:00,2011-11-03 14:52:00
14405,195.0,1,100,2010-11-18 11:40:00,2010-11-18 11:40:00
17468,194.8,3,184,2010-11-29 17:25:00,2011-11-29 15:33:00
17065,194.7,2,82,2010-03-12 11:40:00,2010-03-12 11:41:00
17475,194.37,1,178,2011-09-21 14:55:00,2011-09-21 14:55:00
16299,193.65,1,107,2010-08-19 17:46:00,2010-08-19 17:46:00
14476,193.0,1,110,2011-03-27 15:39:00,2011-03-27 15:39:00
12522,192.72,2,194,2011-10-19 14:41:00,2011-10-31 15:30:00
14768,192.6,2,52,2011-08-04 13:25:00,2011-11-22 12:54:00
15729,192.55,3,47,2010-11-01 13:44:00,2011-05-11 12:36:00
18028,192.05,1,133,2010-05-05 13:28:00,2010-05-05 13:28:00
14100,191.95,1,63,2011-07-25 11:01:00,2011-07-25 11:01:00
15909,191.94,1,98,2011-06-19 10:38:00,2011-06-19 10:38:00
16695,191.9,2,184,2010-05-27 12:24:00,2010-05-27 12:36:00
14279,191.86,2,46,2010-01-27 16:34:00,2010-07-07 08:42:00
15692,191.04,1,138,2011-11-11 14:12:00,2011-11-11 14:12:00
15954,190.75,1,119,2010-04-29 13:35:00,2010-04-29 13:35:00
14728,190.58,1,68,2010-10-22 15:57:00,2010-10-22 15:57:00
15688,190.57,1,95,2010-10-17 12:06:00,2010-10-17 12:06:00
15412,190.53,1,108,2011-06-21 15:24:00,2011-06-21 15:24:00
18020,190.48,1,67,2010-06-14 12:31:00,2010-06-14 12:31:00
14617,190.47,2,81,2010-10-20 10:40:00,2010-11-02 11:41:00
13766,190.35,1,137,2010-08-01 14:25:00,2010-08-01 14:25:00
13972,190.25,2,187,2011-05-22 11:34:00,2011-09-30 11:54:00
17257,189.78,2,187,2010-09-29 12:49:00,2010-09-29 12:51:00
18046,189.63,1,44,2010-02-28 11:36:00,2010-02-28 11:36:00
13826,189.5,1,82,2011-06-16 13:48:00,2011-06-16 13:48:00
14801,189.34,1,173,2011-10-09 15:24:00,2011-10-09 15:24:00
14830,188.88,1,164,2011-10-17 14:29:00,2011-10-17 14:29:00
16277,188.69,1,33,2009-12-06 11:27:00,2009-12-06 11:27:00
14697,188.61,2,181,2011-05-05 15:29:00,2011-05-05 15:39:00
17283,188.46,1,179,2010-11-26 11:53:00,2010-11-26 11:53:00
16051,188.44,1,80,2010-01-27 09:38:00,2010-01-27 09:38:00
13063,188.4,1,116,2010-08-16 12:27:00,2010-08-16 12:27:00
17781,188.02,2,34,2011-03-31 19:54:00,2011-07-03 16:00:00
17279,187.83,1,48,2011-10-13 11:58:00,2011-10-13 11:58:00
15072,187.52,1,164,2010-08-17 15:46:00,2010-08-17 15:46:00
13852,187.35,1,85,2010-04-08 09:06:00,2010-04-08 09:06:00
18013,187.29,2,285,2011-07-07 14:08:00,2011-07-07 14:11:00
13568,187.05,1,66,2011-06-19 14:42:00,2011-06-19 14:42:00
13387,186.94,1,123,2010-10-18 14:07:00,2010-10-18 14:07:00
16267,186.66,1,198,2010-04-27 14:10:00,2010-04-27 14:10:00
18063,186.6,2,48,2010-03-16 13:05:00,2010-11-14 10:46:00
17215,186.15,1,104,2010-09-01 13:39:00,2010-09-01 13:39:00
16388,186.05,1,83,2010-02-24 10:20:00,2010-02-24 10:20:00
15567,186.01,1,223,2011-11-21 10:48:00,2011-11-21 10:48:00
12641,185.9,1,72,2011-08-16 13:26:00,2011-08-16 13:26:00
17574,185.65,1,77,2011-04-11 09:47:00,2011-04-11 09:47:00
14879,185.06,1,104,2010-01-24 11:35:00,2010-01-24 11:35:00
16097,185.05,1,87,2011-04-13 13:47:00,2011-04-13 13:47:00
14677,184.91,1,139,2010-04-26 09:48:00,2010-04-26 09:48:00
17803,184.66,1,98,2010-11-12 13:53:00,2010-11-12 13:53:00
16914,183.76,1,112,2011-11-03 15:27:00,2011-11-03 15:27:00
14059,183.6,1,128,2011-03-18 10:06:00,2011-03-18 10:06:00
13460,183.44,2,286,2011-10-21 09:50:00,2011-11-10 17:17:00
14119,183.37,2,177,2009-12-21 14:52:00,2010-11-29 10:33:00
14983,183.2,1,90,2010-01-19 17:32:00,2010-01-19 17:32:00
16819,182.59,2,253,2010-08-31 17:31:00,2010-08-31 17:37:00
14941,182.1,1,80,2010-05-10 11:30:00,2010-05-10 11:30:00
12934,181.65,1,31,2009-12-03 10:51:00,2009-12-03 10:51:00
16822,181.39,1,171,2010-01-22 14:22:00,2010-01-22 14:22:00
15359,181.35,8,145,2010-01-15 11:30:00,2010-02-15 10:47:00
16594,181.09,1,64,2011-09-25 14:08:00,2011-09-25 14:08:00
17904,181.07,1,59,2011-11-18 12:57:00,2011-11-18 12:57:00
14858,180.75,1,105,2010-07-22 10:51:00,2010-07-22 10:51:00
17820,180.61,1,111,2010-11-30 17:43:00,2010-11-30 17:43:00
16090,180.56,1,58,2010-03-25 13:05:00,2010-03-25 13:05:00
12622,180.1,1,69,2011-04-21 16:39:00,2011-04-21 16:39:00
18234,179.6,1,80,2010-06-06 11:22:00,2010-06-06 11:22:00
14945,179.4,1,156,2010-10-22 11:26:00,2010-10-22 11:26:00
16640,179.4,1,146,2010-11-07 10:48:00,2010-11-07 10:48:00
18147,179.34,2,203,2011-08-23 12:22:00,2011-10-25 11:46:00
15895,179.17,1,94,2011-07-13 10:27:00,2011-07-13 10:27:00
14705,179.0,1,100,2011-05-25 12:39:00,2011-05-25 12:39:00
15209,178.98,1,94,2009-12-09 17:26:00,2009-12-09 17:26:00
15139,178.96,2,208,2011-01-07 12:44:00,2011-04-14 11:39:00
14812,178.85,1,135,2010-04-20 12:13:00,2010-04-20 12:13:00
16691,178.83,2,92,2010-05-27 14:55:00,2010-10-17 15:03:00
17170,178.68,2,152,2010-11-15 16:23:00,2010-11-30 15:55:00
17879,178.52,1,45,2011-06-19 12:36:00,2011-06-19 12:36:00
15292,178.39,1,55,2011-05-22 15:00:00,2011-05-22 15:00:00
18045,178.34,1,138,2011-10-25 13:07:00,2011-10-25 13:07:00
12686,178.28,1,214,2010-12-03 09:51:00,2010-12-03 09:51:00
17253,178.26,1,43,2011-11-21 12:59:00,2011-11-21 12:59:00
17798,178.07,1,138,2010-05-07 11:42:00,2010-05-07 11:42:00
18282,178.05,2,103,2011-08-05 13:35:00,2011-12-02 11:43:00
16403,177.5,1,114,2011-01-31 13:39:00,2011-01-31 13:39:00
13618,177.34,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00
12618,177.31,1,96,2011-11-18 11:10:00,2011-11-18 11:10:00
13072,177.15,1,69,2011-03-18 08:12:00,2011-03-18 08:12:00
16285,176.9,1,60,2010-03-03 16:03:00,2010-03-03 16:03:00
17036,176.9,1,76,2010-11-21 14:26:00,2010-11-21 14:26:00
17587,176.71,1,67,2010-03-21 14:16:00,2010-03-21 14:16:00
13746,176.69,1,83,2010-10-22 11:55:00,2010-10-22 11:55:00
17947,176.68,1,168,2011-11-02 13:05:00,2011-11-02 13:05:00
14287,176.63,3,261,2011-05-25 11:41:00,2011-12-01 13:25:00
12893,176.55,1,90,2011-11-09 12:34:00,2011-11-09 12:34:00
12509,176.5,1,55,2011-02-28 14:45:00,2011-02-28 14:45:00
18054,176.5,1,96,2010-11-12 08:18:00,2010-11-12 08:18:00
18175,176.1,1,70,2010-02-02 10:25:00,2010-02-02 10:25:00
18274,175.92,1,88,2011-11-09 17:03:00,2011-11-09 17:03:00
17840,175.9,1,128,2010-09-22 12:24:00,2010-09-22 12:24:00
14486,175.5,2,90,2010-06-04 10:30:00,2010-07-16 09:42:00
18166,175.5,1,90,2010-03-26 12:26:00,2010-03-26 12:26:00
13007,175.25,1,59,2010-05-09 10:38:00,2010-05-09 10:38:00
16144,175.2,1,16,2011-04-07 10:09:00,2011-04-07 10:09:00
17331,175.2,1,16,2011-08-08 11:55:00,2011-08-08 11:55:00
16559,175.0,1,61,2010-11-07 13:52:00,2010-11-07 13:52:00
17108,174.95,1,31,2010-02-14 12:22:00,2010-02-14 12:22:00
14495,174.8,3,68,2010-02-18 08:49:00,2011-10-20 12:28:00
18010,174.8,1,60,2011-03-28 12:27:00,2011-03-28 12:27:00
14518,174.37,1,278,2011-10-06 14:43:00,2011-10-06 14:43:00
15684,173.95,3,77,2009-12-04 16:13:00,2010-06-10 18:51:00
14674,173.66,1,103,2010-07-18 14:25:00,2010-07-18 14:25:00
15565,173.16,2,60,2011-09-30 10:44:00,2011-10-20 14:33:00
16741,173.06,1,81,2010-03-24 15:15:00,2010-03-24 15:15:00
16599,172.8,1,159,2010-11-19 12:45:00,2010-11-19 12:45:00
13671,172.6,1,95,2010-11-10 10:50:00,2010-11-10 10:50:00
13690,172.25,1,67,2011-10-11 15:03:00,2011-10-11 15:03:00
12442,172.06,1,182,2011-12-06 14:22:00,2011-12-06 14:22:00
15515,171.81,1,131,2010-11-17 13:39:00,2010-11-17 13:39:00
17983,171.71,1,108,2010-11-09 13:23:00,2010-11-09 13:24:00
17575,171.7,1,72,2010-02-10 13:48:00,2010-02-10 13:48:00
13560,171.42,1,63,2011-12-02 13:11:00,2011-12-02 13:11:00
16312,171.15,1,53,2010-10-03 14:15:00,2010-10-03 14:15:00
16673,171.13,1,95,2010-01-29 14:22:00,2010-01-29 14:22:00
14536,170.95,1,39,2011-03-25 12:21:00,2011-03-25 12:21:00
15403,170.88,2,492,2009-12-09 12:45:00,2010-08-05 12:21:00
14811,170.5,1,74,2010-11-17 13:09:00,2010-11-17 13:09:00
15256,170.4,2,92,2010-05-27 11:41:00,2011-07-14 11:47:00
17922,170.4,1,49,2010-06-14 16:32:00,2010-06-14 16:32:00
14860,170.32,1,232,2011-11-20 14:17:00,2011-11-20 14:17:00
16731,170.3,1,124,2010-03-01 15:05:00,2010-03-01 15:05:00
15335,170.22,1,79,2011-10-17 12:50:00,2011-10-17 12:50:00
14218,169.48,1,160,2011-10-28 10:00:00,2011-10-28 10:00:00
16002,169.21,1,70,2010-03-24 13:08:00,2010-03-24 13:08:00
15647,169.0,1,124,2010-10-20 15:09:00,2010-10-20 15:09:00
12367,168.9,1,173,2011-12-05 16:48:00,2011-12-05 16:48:00
12768,168.69,1,102,2010-09-15 12:08:00,2010-09-15 12:08:00
14578,168.63,1,240,2011-12-06 17:18:00,2011-12-06 17:18:00
18099,168.31,1,149,2011-08-04 15:52:00,2011-08-04 15:52:00
17737,168.24,2,108,2011-10-12 14:42:00,2011-11-30 15:16:00
14131,168.22,1,105,2010-03-01 11:59:00,2010-03-01 11:59:00
12551,168.0,1,100,2010-12-17 11:23:00,2010-12-17 11:23:00
17559,167.62,1,270,2010-07-15 12:02:00,2010-07-15 12:02:00
17367,167.55,1,149,2011-04-15 14:21:00,2011-04-15 14:21:00
18037,167.42,15,37,2009-12-01 13:48:00,2011-07-08 13:39:00
17586,167.4,1,68,2010-03-30 13:12:00,2010-03-30 13:12:00
13609,167.35,1,19,2010-04-25 13:26:00,2010-04-25 13:26:00
16405,167.25,2,187,2011-02-02 17:08:00,2011-02-10 15:24:00
15166,167.16,1,140,2010-08-29 12:31:00,2010-08-29 12:31:00
17875,167.1,1,98,2010-01-20 15:30:00,2010-01-20 15:30:00
13547,167.08,1,79,2010-10-27 14:14:00,2010-10-27 14:14:00
13967,166.3,2,66,2010-11-08 13:24:00,2011-07-17 12:02:00
