customer_id,first_purchase_date,latest_purchase_date,frequency,monetary,units_purchased,recency_days,customer_lifetime_days,average_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,8,1508.96,884,4,86,188.62,5,5,4,554,Champions
16911,2010-02-16 16:12:00,2010-03-14 12:18:00,2,255.25,161,636,25,127.62,1,3,1,131,Hibernating
16912,2009-12-09 12:32:00,2011-11-11 12:18:00,15,4460.51,1689,29,701,297.37,4,5,5,455,Champions
16913,2010-02-26 12:06:00,2011-02-22 12:56:00,3,423.91,229,290,361,141.3,2,3,2,232,Hibernating
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,183.76,112,36,0,183.76,4,2,1,421,Potential Loyalists
16915,2010-05-19 13:32:00,2011-11-30 16:39:00,11,1543.18,190,9,560,140.29,5,5,4,554,Champions
16916,2010-10-20 12:56:00,2011-11-16 12:08:00,4,1098.45,751,24,391,274.61,4,4,3,443,Loyal Customers
16917,2010-03-17 15:24:00,2011-03-08 11:55:00,2,1851.88,792,277,355,925.94,2,3,4,234,Hibernating
16918,2009-12-03 12:27:00,2011-10-21 12:50:00,16,3206.54,2066,50,687,200.41,4,5,5,455,Champions
16919,2010-08-19 15:28:00,2011-07-06 13:35:00,24,5108.01,2406,156,320,212.83,3,5,5,355,Loyal Customers
16920,2010-10-24 14:07:00,2010-10-24 14:07:00,1,355.45,81,411,0,355.45,1,2,2,122,Lost Customers
16921,2010-04-18 15:34:00,2011-10-09 16:22:00,3,409.21,275,61,539,136.4,3,3,2,332,Need Attention
16922,2010-05-16 11:24:00,2010-05-16 11:24:00,1,611.08,281,573,0,611.08,1,2,2,122,Lost Customers
16923,2010-01-31 11:14:00,2011-11-27 13:00:00,32,13157.13,6190,12,665,411.16,5,5,5,555,Champions
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,3,829.89,467,21,62,276.63,4,3,3,433,Potential Loyalists
16925,2010-06-17 15:03:00,2010-06-17 15:03:00,1,125.65,123,540,0,125.65,1,2,1,121,Lost Customers
16926,2010-07-01 12:57:00,2010-12-03 13:42:00,5,1399.86,232,371,155,279.97,2,4,4,244,At Risk
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,543.05,993,116,245,181.02,3,3,2,332,Need Attention
16928,2010-02-03 12:30:00,2011-09-20 15:10:00,29,4013.78,2680,80,594,138.41,3,5,5,355,Loyal Customers
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,7,1295.39,929,4,151,185.06,5,4,4,544,Champions
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,3,378.89,339,26,42,126.3,4,3,2,432,Potential Loyalists
16931,2010-11-07 13:24:00,2011-12-04 13:15:00,23,5184.27,3439,5,391,225.4,5,5,5,555,Champions
16932,2010-05-17 14:15:00,2011-10-17 14:12:00,3,412.55,217,53,517,137.52,4,3,2,432,Potential Loyalists
16933,2009-12-09 15:03:00,2011-12-08 12:54:00,9,3099.3,1533,1,728,344.37,5,5,5,555,Champions
16934,2010-03-28 12:43:00,2011-10-16 12:40:00,6,2083.14,936,55,566,347.19,4,4,4,444,Champions
16935,2010-10-14 13:09:00,2010-11-23 09:16:00,3,530.86,273,382,39,176.95,2,3,2,232,Hibernating
16936,2010-11-19 11:54:00,2011-11-14 11:04:00,2,548.29,339,26,359,274.14,4,3,2,432,Potential Loyalists
16937,2010-07-28 17:56:00,2010-07-28 17:56:00,1,196.25,123,499,0,196.25,1,2,1,121,Lost Customers
16938,2010-02-17 14:47:00,2011-12-01 10:20:00,9,6995.36,5041,9,651,777.26,5,5,5,555,Champions
16939,2010-02-28 13:33:00,2010-08-08 12:24:00,3,433.85,229,489,160,144.62,1,3,2,132,Hibernating
16940,2009-12-08 13:08:00,2011-10-18 13:15:00,8,6427.66,4503,52,679,803.46,4,5,5,455,Champions
16941,2010-04-07 11:13:00,2010-04-07 11:13:00,1,33.0,12,612,0,33.0,1,2,1,121,Lost Customers
16942,2011-04-26 11:59:00,2011-11-27 12:40:00,9,1904.99,805,13,215,211.67,5,5,4,554,Champions
16943,2010-03-25 13:34:00,2011-05-12 11:57:00,5,1299.49,147,212,412,259.9,2,4,4,244,At Risk
16944,2010-04-09 11:03:00,2010-04-09 11:03:00,1,101.36,27,610,0,101.36,1,2,1,121,Lost Customers
16945,2009-12-09 11:33:00,2011-11-18 11:39:00,33,8548.16,5889,22,709,259.04,4,5,5,455,Champions
16946,2010-03-02 10:49:00,2010-11-21 14:06:00,5,1222.04,509,383,264,244.41,2,4,3,243,At Risk
16947,2010-03-03 10:54:00,2011-04-18 09:38:00,5,955.21,655,236,410,191.04,2,4,3,243,At Risk
16948,2010-02-21 13:48:00,2011-07-24 12:46:00,7,868.77,2091,139,517,124.11,3,4,3,343,Loyal Customers
16949,2011-01-27 12:11:00,2011-12-06 11:07:00,6,1286.27,791,4,312,214.38,5,4,4,544,Champions
16950,2010-01-24 11:26:00,2011-10-14 09:06:00,10,3713.77,2464,57,627,371.38,4,5,5,455,Champions
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,3,1277.75,1318,135,169,425.92,3,3,4,334,Big Spenders
16952,2009-12-11 13:52:00,2011-08-22 13:03:00,5,795.83,343,109,618,159.17,3,4,3,343,Loyal Customers
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,10,30,0,20.8,4,2,1,421,Potential Loyalists
16954,2010-01-18 14:49:00,2011-12-09 09:46:00,20,6081.88,4086,1,689,304.09,5,5,5,555,Champions
16955,2010-01-31 11:38:00,2011-06-08 10:36:00,6,1309.41,823,185,492,218.24,3,4,4,344,Loyal Customers
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,308.74,114,18,0,308.74,5,2,2,522,Potential Loyalists
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2,416.64,172,239,42,208.32,2,3,2,232,Hibernating
16958,2010-09-30 14:25:00,2010-09-30 14:25:00,1,778.49,514,435,0,778.49,1,2,3,123,Lost Customers
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,117.35,49,87,0,117.35,3,2,1,321,Need Attention
16960,2010-03-02 13:36:00,2011-11-01 11:35:00,8,1990.88,1492,39,608,248.86,4,5,4,454,Champions
16961,2010-06-25 14:36:00,2011-08-15 13:46:00,3,794.56,482,116,415,264.85,3,3,3,333,Need Attention
16962,2010-10-26 11:36:00,2010-10-26 11:36:00,1,251.04,158,410,0,251.04,2,2,1,221,Hibernating
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55,35,187,0,110.55,3,2,1,321,Need Attention
16964,2009-12-06 12:51:00,2009-12-06 12:53:00,2,207.85,49,733,0,103.92,1,3,1,131,Hibernating
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,291,227,0,201.19,2,2,1,221,Hibernating
16966,2011-04-13 14:17:00,2011-12-01 13:40:00,7,2154.97,1981,8,231,307.85,5,4,4,544,Champions
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,333,189,0,319.02,2,2,2,222,Hibernating
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,2,439.43,326,4,103,219.72,5,3,2,532,Potential Loyalists
16969,2011-06-01 12:10:00,2011-10-31 13:12:00,3,650.41,816,39,152,216.8,4,3,3,433,Potential Loyalists
16970,2010-03-23 13:50:00,2010-03-23 13:50:00,1,71.4,12,626,0,71.4,1,2,1,121,Lost Customers
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,357.21,72,38,0,357.21,4,2,2,422,Potential Loyalists
16972,2010-09-09 11:20:00,2010-11-22 10:59:00,2,749.0,183,383,73,374.5,2,3,3,233,Hibernating
16973,2010-11-18 13:56:00,2010-11-18 13:56:00,1,127.0,60,386,0,127.0,2,2,1,221,Hibernating
16974,2010-05-24 10:43:00,2010-07-05 10:18:00,2,365.5,70,523,41,182.75,1,3,2,132,Hibernating
16975,2010-07-22 11:38:00,2010-10-12 17:53:00,3,926.12,586,423,82,308.71,1,3,3,133,Hibernating
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.52,88,267,0,251.52,2,2,1,221,Hibernating
16977,2010-03-18 11:06:00,2010-11-09 13:17:00,4,496.0,142,395,236,124.0,2,4,2,242,At Risk
16978,2010-02-11 16:27:00,2011-09-23 12:50:00,3,768.88,285,78,588,256.29,3,3,3,333,Need Attention
16979,2010-09-15 14:30:00,2011-12-06 12:21:00,9,2859.74,1451,4,446,317.75,5,5,4,554,Champions
16980,2010-10-07 14:05:00,2011-03-29 16:36:00,3,1422.83,990,255,173,474.28,2,3,4,234,Hibernating
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,384.06,182,61,0,384.06,3,2,2,322,Need Attention
16983,2010-09-19 12:38:00,2011-11-27 12:10:00,11,3654.02,2422,13,433,332.18,5,5,5,555,Champions
16984,2010-03-07 15:34:00,2011-09-12 13:43:00,9,10350.53,5127,88,553,1150.06,3,5,5,355,Loyal Customers
16985,2009-12-10 13:34:00,2011-11-22 13:33:00,23,10923.16,3103,17,711,474.92,5,5,5,555,Champions
16986,2010-02-04 14:46:00,2011-11-10 11:55:00,11,4888.75,2539,30,643,444.43,4,5,5,455,Champions
16987,2009-12-02 14:34:00,2011-12-06 17:26:00,11,2521.4,671,3,734,229.22,5,5,4,554,Champions
16988,2010-11-25 09:22:00,2011-12-04 16:02:00,2,382.67,158,5,374,191.34,5,3,2,532,Potential Loyalists
16989,2011-07-12 09:11:00,2011-12-02 16:39:00,6,1133.25,1233,7,143,188.88,5,4,3,543,Loyal Customers
16990,2010-10-13 11:42:00,2011-05-05 08:30:00,2,344.0,200,219,203,172.0,2,3,2,232,Hibernating
16991,2010-10-14 14:08:00,2010-10-14 14:08:00,1,1041.21,793,421,0,1041.21,1,2,3,123,Lost Customers
16992,2010-02-11 12:36:00,2011-11-29 11:50:00,13,5476.5,2061,11,655,421.27,5,5,5,555,Champions
16993,2010-05-12 13:55:00,2010-09-02 12:16:00,2,1950.95,285,464,112,975.48,1,3,4,134,Hibernating
16996,2010-10-18 12:24:00,2011-11-09 16:43:00,9,2123.61,919,30,387,235.96,4,5,4,454,Champions
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,702.0,360,288,37,234.0,2,3,3,233,Hibernating
16998,2010-09-21 14:39:00,2011-07-13 09:44:00,5,402.0,104,150,294,80.4,3,4,2,342,Loyal Customers
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2,484.82,294,23,50,242.41,4,3,2,432,Potential Loyalists
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,2,406.3,305,396,11,203.15,2,3,2,232,Hibernating
17001,2010-03-25 12:41:00,2011-12-09 09:38:00,19,6640.8,3782,1,623,349.52,5,5,5,555,Champions
17002,2010-03-08 15:46:00,2011-09-15 12:40:00,7,2571.55,1265,86,555,367.36,3,4,4,344,Loyal Customers
17003,2010-05-10 11:20:00,2010-11-02 13:15:00,4,828.21,494,402,176,207.05,2,4,3,243,At Risk
17004,2010-10-11 15:43:00,2011-10-24 14:25:00,4,2324.36,1233,46,377,581.09,4,4,4,444,Champions
17005,2010-04-30 10:55:00,2010-08-26 10:57:00,2,622.36,691,471,118,311.18,1,3,3,133,Hibernating
17006,2010-03-05 13:33:00,2011-12-05 12:09:00,8,1635.27,572,5,639,204.41,5,5,4,554,Champions
17007,2010-09-28 13:51:00,2011-10-20 10:47:00,7,1120.1,717,51,386,160.01,4,4,3,443,Loyal Customers
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,81.36,24,429,0,81.36,1,2,1,121,Lost Customers
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,242.06,336,551,0,242.06,1,2,1,121,Lost Customers
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,118,18,0,195.36,5,2,1,521,Potential Loyalists
17011,2010-02-26 09:47:00,2011-11-09 13:30:00,3,671.7,792,30,621,223.9,4,3,3,433,Potential Loyalists
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,360.61,251,725,0,360.61,1,2,2,122,Lost Customers
17014,2011-10-04 11:36:00,2011-12-01 14:09:00,3,583.43,243,8,58,194.48,5,3,2,532,Potential Loyalists
17015,2011-06-07 13:19:00,2011-11-11 10:45:00,3,1838.61,1978,29,156,612.87,4,3,4,434,Potential Loyalists
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,552.4,309,577,0,552.4,1,2,2,122,Lost Customers
17017,2009-12-03 13:22:00,2011-12-07 09:32:00,29,14110.61,10591,3,733,486.57,5,5,5,555,Champions
17018,2009-12-05 10:27:00,2011-10-30 11:42:00,6,2287.7,456,41,694,381.28,4,4,4,444,Champions
17019,2009-12-02 11:52:00,2011-11-28 13:06:00,11,3961.11,2619,11,726,360.1,5,5,5,555,Champions
17020,2010-03-03 12:27:00,2010-06-15 13:06:00,2,935.62,860,542,104,467.81,1,3,3,133,Hibernating
17021,2010-04-29 20:05:00,2010-09-23 20:01:00,6,1182.22,992,442,146,197.04,1,4,3,143,At Risk
17022,2010-10-03 10:27:00,2011-11-08 17:09:00,2,260.0,180,31,401,130.0,4,3,1,431,Potential Loyalists
17023,2010-01-11 15:09:00,2010-10-18 15:37:00,3,800.18,530,417,280,266.73,1,3,3,133,Hibernating
17024,2011-07-05 09:31:00,2011-10-25 13:47:00,3,95.85,69,45,112,31.95,4,3,1,431,Potential Loyalists
17025,2010-03-08 13:37:00,2011-10-10 09:06:00,5,1510.64,1024,61,580,302.13,3,4,4,344,Loyal Customers
17026,2010-10-18 15:22:00,2011-06-07 14:28:00,3,208.98,132,185,231,69.66,3,3,1,331,Need Attention
17027,2009-12-10 12:10:00,2011-09-22 12:24:00,9,1310.63,645,79,651,145.63,3,5,4,354,Loyal Customers
17028,2009-12-18 14:28:00,2010-05-07 15:33:00,3,1593.83,856,581,140,531.28,1,3,4,134,Hibernating
17029,2010-02-14 10:19:00,2011-08-21 11:06:00,7,2137.3,1265,111,553,305.33,3,4,4,344,Loyal Customers
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,146,64,0,146.87,3,2,1,321,Need Attention
17031,2010-05-07 14:52:00,2011-11-28 10:23:00,6,2773.85,1595,12,569,462.31,5,4,4,544,Champions
17032,2009-12-10 15:36:00,2010-06-10 12:16:00,8,2984.32,1667,548,181,373.04,1,5,5,155,At Risk
17033,2010-11-07 12:55:00,2011-09-14 14:34:00,4,1332.79,871,86,311,333.2,3,4,4,344,Loyal Customers
17034,2010-07-14 12:55:00,2011-11-23 15:14:00,5,1276.42,694,16,497,255.28,5,4,4,544,Champions
17035,2009-12-03 10:37:00,2011-04-08 11:23:00,4,613.59,327,246,491,153.4,2,4,2,242,At Risk
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,176.9,76,383,0,176.9,2,2,1,221,Hibernating
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,656,88,0,1267.32,3,2,4,324,Big Spenders
17038,2010-10-20 16:04:00,2011-11-09 13:50:00,2,743.17,535,30,384,371.58,4,3,3,433,Potential Loyalists
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,1954.99,689,604,0,1954.99,1,2,4,124,Lost Customers
17040,2010-06-07 15:08:00,2011-07-25 10:19:00,2,463.25,189,138,412,231.62,3,3,2,332,Need Attention
17041,2010-04-18 14:25:00,2011-11-13 11:21:00,6,1655.2,1303,27,573,275.87,4,4,4,444,Champions
17042,2011-04-06 14:53:00,2011-12-07 12:26:00,5,1036.58,990,3,244,207.32,5,4,3,543,Loyal Customers
17043,2009-12-09 15:20:00,2011-11-07 15:33:00,8,2593.65,1616,32,698,324.21,4,5,4,454,Champions
17044,2009-12-07 12:25:00,2011-11-14 14:28:00,12,11962.3,5722,25,707,996.86,4,5,5,455,Champions
17045,2010-10-06 14:52:00,2011-08-18 17:09:00,5,827.68,294,113,316,165.54,3,4,3,343,Loyal Customers
17046,2010-03-29 13:46:00,2011-07-05 14:24:00,5,1906.07,1636,157,463,381.21,3,4,4,344,Loyal Customers
17047,2009-12-08 08:48:00,2011-09-15 13:27:00,6,2289.23,1184,85,646,381.54,3,4,4,344,Loyal Customers
17048,2010-01-18 13:55:00,2011-08-14 11:49:00,7,2071.68,1068,118,572,295.95,3,4,4,344,Loyal Customers
17049,2010-03-04 10:23:00,2011-12-07 10:48:00,19,9942.53,4273,3,643,523.29,5,5,5,555,Champions
17050,2010-01-26 14:54:00,2011-09-04 13:48:00,11,4648.59,2432,96,585,422.6,3,5,5,355,Loyal Customers
17051,2010-03-21 14:55:00,2011-05-29 14:13:00,4,706.49,507,194,433,176.62,2,4,3,243,At Risk
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,399.09,251,28,0,399.09,4,2,2,422,Potential Loyalists
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,122,131,0,498.48,3,2,2,322,Need Attention
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,1356.33,804,28,216,271.27,4,4,4,444,Champions
17055,2010-09-20 12:21:00,2010-09-20 12:21:00,1,232.85,83,446,0,232.85,1,2,1,121,Lost Customers
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,128.6,26,738,0,128.6,1,2,1,121,Lost Customers
17057,2010-04-22 19:21:00,2010-04-22 19:21:00,1,294.74,129,596,0,294.74,1,2,2,122,Lost Customers
17058,2011-04-14 09:18:00,2011-09-19 10:13:00,3,1179.89,592,82,158,393.3,3,3,3,333,Need Attention
17059,2010-01-26 14:43:00,2011-11-10 12:27:00,9,5586.93,3578,30,652,620.77,4,5,5,455,Champions
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,216,266,0,234.24,2,2,1,221,Hibernating
17061,2011-04-21 13:29:00,2011-09-27 11:24:00,11,5232.23,1526,74,158,475.66,3,5,5,355,Loyal Customers
17062,2010-09-26 11:57:00,2011-01-30 11:01:00,6,1179.14,890,314,125,196.52,2,4,3,243,At Risk
17063,2009-12-01 12:36:00,2011-11-18 16:19:00,13,3638.53,1899,21,717,279.89,4,5,5,455,Champions
17064,2011-01-16 16:10:00,2011-10-12 10:18:00,3,855.45,316,59,268,285.15,3,3,3,333,Need Attention
17065,2010-03-12 11:40:00,2010-03-12 11:41:00,2,194.7,82,638,0,97.35,1,3,1,131,Hibernating
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,228.34,93,726,0,228.34,1,2,1,121,Lost Customers
17067,2009-12-08 12:03:00,2009-12-15 08:39:00,3,454.54,322,725,6,151.51,1,3,2,132,Hibernating
17068,2010-03-28 14:26:00,2011-11-27 13:14:00,47,9153.83,4431,12,608,194.76,5,5,5,555,Champions
17069,2009-12-03 12:27:00,2011-11-11 17:13:00,14,5794.28,3333,28,708,413.88,4,5,5,455,Champions
17070,2010-10-25 15:57:00,2011-08-17 17:01:00,2,437.42,232,114,296,218.71,3,3,2,332,Need Attention
17071,2010-01-24 13:05:00,2011-11-11 16:31:00,13,3793.71,1934,28,656,291.82,4,5,5,455,Champions
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,273.35,212,625,0,273.35,1,2,1,121,Lost Customers
17073,2011-08-22 14:37:00,2011-11-22 11:47:00,4,1446.09,759,18,91,361.52,5,4,4,544,Champions
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,203.05,19,563,0,203.05,1,2,1,121,Lost Customers
17075,2009-12-14 11:24:00,2011-11-22 11:58:00,10,2236.63,785,18,708,223.66,5,5,4,554,Champions
17076,2009-12-04 12:12:00,2011-11-03 17:53:00,6,1242.75,514,36,699,207.12,4,4,4,444,Champions
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,306.0,36,578,0,306.0,1,2,2,122,Lost Customers
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,378.2,788,36,0,189.1,4,3,2,432,Potential Loyalists
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.8,24,78,0,118.8,3,2,1,321,Need Attention
17080,2010-07-01 16:03:00,2011-11-17 12:59:00,7,957.53,569,22,503,136.79,4,4,3,443,Loyal Customers
17081,2010-02-22 13:19:00,2011-11-14 12:56:00,6,949.39,381,25,629,158.23,4,4,3,443,Loyal Customers
17082,2009-12-15 11:25:00,2011-11-06 15:17:00,6,4732.03,2526,33,691,788.67,4,4,5,445,Champions
17083,2010-02-09 11:46:00,2011-08-22 15:43:00,9,4049.79,1955,109,559,449.98,3,5,5,355,Loyal Customers
17084,2010-11-08 14:20:00,2011-11-04 14:54:00,3,5001.21,3178,35,361,1667.07,4,3,5,435,Potential Loyalists
17085,2009-12-06 12:16:00,2011-08-08 14:15:00,28,7847.67,3583,123,610,280.27,3,5,5,355,Loyal Customers
17086,2011-10-07 11:22:00,2011-12-02 13:54:00,6,2050.08,1859,7,56,341.68,5,4,4,544,Champions
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,221.53,113,738,0,221.53,1,2,1,121,Lost Customers
17088,2011-03-31 09:48:00,2011-11-11 14:23:00,4,1991.01,868,28,225,497.75,4,4,4,444,Champions
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,128.45,35,386,0,128.45,2,2,1,221,Hibernating
17090,2010-07-19 16:02:00,2011-12-05 13:44:00,13,3080.18,1344,4,503,236.94,5,5,5,555,Champions
17091,2009-12-16 15:45:00,2011-12-07 10:43:00,19,7789.2,3833,3,720,409.96,5,5,5,555,Champions
17092,2010-02-02 16:42:00,2011-10-20 19:51:00,11,5511.41,3768,50,625,501.04,4,5,5,455,Champions
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,235.88,114,593,0,235.88,1,2,1,121,Lost Customers
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,2,402.2,212,322,101,201.1,2,3,2,232,Hibernating
17095,2009-12-15 12:32:00,2011-11-17 12:21:00,7,2572.25,1695,23,701,367.46,4,4,4,444,Champions
17096,2010-06-02 14:48:00,2011-11-24 15:01:00,11,3697.93,1559,15,540,336.18,5,5,5,555,Champions
17097,2010-10-05 14:09:00,2011-12-07 17:05:00,9,1318.08,649,2,428,146.45,5,5,4,554,Champions
17098,2010-06-17 10:30:00,2010-11-23 12:13:00,3,591.07,125,382,159,197.02,2,3,2,232,Hibernating
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,582.17,317,533,0,582.17,1,2,2,122,Lost Customers
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,800,18,0,485.87,5,3,3,533,Potential Loyalists
17101,2010-06-07 15:12:00,2011-11-29 13:57:00,7,2507.05,1175,10,539,358.15,5,4,4,544,Champions
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,2,262,0,25.5,2,2,1,221,Hibernating
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,424.3,471,722,0,424.3,1,2,2,122,Lost Customers
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,474.03,149,424,0,474.03,1,2,2,122,Lost Customers
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,665.78,693,159,147,332.89,3,3,3,333,Need Attention
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,481.58,153,389,0,481.58,2,2,2,222,Hibernating
17107,2010-01-31 15:47:00,2011-11-06 14:14:00,10,16052.72,7530,33,643,1605.27,4,5,5,455,Champions
17108,2010-02-14 12:22:00,2010-02-14 12:22:00,1,174.95,31,664,0,174.95,1,2,1,121,Lost Customers
17109,2010-07-30 12:42:00,2011-11-10 16:59:00,8,1291.71,788,29,468,161.46,4,5,4,454,Champions
17110,2010-04-08 13:32:00,2011-06-27 12:58:00,3,499.9,136,165,444,166.63,3,3,2,332,Need Attention
17111,2010-10-10 15:21:00,2011-10-23 15:59:00,2,459.58,581,47,378,229.79,4,3,2,432,Potential Loyalists
17112,2010-07-25 11:14:00,2010-07-25 11:14:00,1,197.57,130,503,0,197.57,1,2,1,121,Lost Customers
17113,2010-01-11 10:14:00,2010-05-14 13:59:00,6,2305.59,913,574,123,384.27,1,4,4,144,At Risk
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,801.12,215,6,329,100.14,5,5,3,553,Loyal Customers
17115,2009-12-05 12:13:00,2011-12-01 14:30:00,7,2761.49,885,8,726,394.5,5,4,4,544,Champions
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,389.78,392,648,0,389.78,1,2,2,122,Lost Customers
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.2,68,288,0,116.2,2,2,1,221,Hibernating
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,154,318,0,157.02,2,2,1,221,Hibernating
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,606.91,334,3,56,303.46,5,3,2,532,Potential Loyalists
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,120,233,0,307.46,2,2,2,222,Hibernating
17121,2010-11-02 11:47:00,2010-11-02 11:47:00,1,314.74,106,403,0,314.74,2,2,2,222,Hibernating
17122,2010-07-28 09:34:00,2011-08-12 14:33:00,4,570.5,368,119,380,142.62,3,4,2,342,Loyal Customers
17123,2010-05-16 11:52:00,2011-07-01 10:47:00,3,977.17,676,162,410,325.72,3,3,3,333,Need Attention
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,294.24,129,185,0,294.24,3,2,2,322,Need Attention
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,230.5,281,50,0,230.5,4,2,1,421,Potential Loyalists
17126,2010-08-31 13:41:00,2011-07-10 13:52:00,9,2016.43,1426,152,313,224.05,3,5,4,354,Loyal Customers
17127,2009-12-04 15:18:00,2010-10-07 09:54:00,5,1155.03,340,429,306,231.01,1,4,3,143,At Risk
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,76,335,0,157.09,2,2,1,221,Hibernating
17129,2010-07-07 13:46:00,2010-07-07 13:46:00,1,31.85,5,520,0,31.85,1,2,1,121,Lost Customers
17131,2011-09-25 12:42:00,2011-12-04 12:52:00,5,2463.17,983,5,70,492.63,5,4,4,544,Champions
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,2,1220.91,963,452,36,610.46,1,3,3,133,Hibernating
17133,2010-03-21 12:31:00,2011-11-24 12:27:00,12,14622.33,10107,16,612,1218.53,5,5,5,555,Champions
17134,2010-09-23 18:32:00,2011-08-25 09:53:00,3,625.3,144,107,335,208.43,3,3,3,333,Need Attention
17135,2010-05-09 16:03:00,2011-11-23 16:48:00,10,1937.76,1908,16,563,193.78,5,5,4,554,Champions
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,231.68,256,662,0,231.68,1,2,1,121,Lost Customers
17137,2010-01-31 12:27:00,2010-10-19 14:51:00,6,1099.81,680,416,261,183.3,1,4,3,143,At Risk
17138,2010-02-04 14:19:00,2011-03-09 11:54:00,7,4417.27,2024,276,397,631.04,2,4,5,245,At Risk
17139,2010-01-11 11:31:00,2011-11-24 10:12:00,25,19566.76,9853,16,681,782.67,5,5,5,555,Champions
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,454.12,296,247,0,454.12,2,2,2,222,Hibernating
17141,2010-01-24 14:19:00,2010-10-17 14:54:00,4,727.58,423,418,266,181.9,1,4,3,143,At Risk
17142,2010-01-24 15:23:00,2011-04-14 18:22:00,4,1275.25,322,239,445,318.81,2,4,4,244,At Risk
17143,2010-07-12 13:26:00,2010-10-18 15:27:00,2,880.97,314,417,98,440.48,1,3,3,133,Hibernating
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,2,984.57,483,1,83,492.28,5,3,3,533,Potential Loyalists
17145,2010-02-19 12:07:00,2010-07-15 09:02:00,4,3120.91,2591,513,145,780.23,1,4,5,145,At Risk
17146,2010-02-02 09:39:00,2011-08-26 12:44:00,13,5852.64,2188,106,570,450.2,3,5,5,355,Loyal Customers
